RecordType;Quarter;Country;Ship;Gear;SweepLngt;GearExp;DoorType;StNo;HaulNo;Year;SpecCodeType;SpecCode;SpecVal;Sex;TotalNo;CatIdentifier;NoMeas;SubFactor;SubWgt;CatCatchWgt;LngtCode;LngtClass;HLNoAtLngt;Species
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;45;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;30;26;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;44;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;46;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;42;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;40;6;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;39;6;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;37;28;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;36;34;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;31;24;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;35;20;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;34;22;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;33;20;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;38;14;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;5;1976;W;126436;1;-9;404;1;202;1;-9;200000;1;32;16;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;26;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;25;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;33;8;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;30;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;24;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;32;4;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;29;4;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;34;9;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;35;6;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;36;12;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;38;17;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;39;18;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;40;14;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;41;14;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;21;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;70;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;42;20;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;43;19;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;37;8;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;65;3;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;56;5;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;18;1;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;80;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;79;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;75;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;74;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;72;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;68;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;67;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;13;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;81;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;6;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;7;3;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;9;4;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;10;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;11;3;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;12;3;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;69;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;44;19;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;58;4;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;61;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;60;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;59;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;57;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;55;8;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;54;9;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;64;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;52;8;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;40;2;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;51;10;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;45;21;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;46;22;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;47;21;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;48;14;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;49;19;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;50;10;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;53;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;30;9;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;20;3;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;21;4;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;22;6;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;23;8;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;24;4;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;25;15;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;26;8;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;27;14;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;126436;1;-9;373;1;373;1;-9;150000;1;63;3;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;29;5;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;19;2;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;31;11;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;32;5;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;33;4;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;35;6;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;36;3;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;37;1;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;38;2;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;6;1976;W;127141;1;-9;130;1;130;1;-9;50000;1;28;17;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;40;26;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;24;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;25;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;26;7;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;27;5;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;28;6;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;29;9;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;30;14;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;31;14;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;32;16;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;33;15;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;34;14;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;36;18;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;52;6;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;39;20;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;35;25;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;41;10;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;42;18;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;43;9;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;44;14;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;45;10;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;46;6;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;47;14;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;48;5;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;49;3;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;50;12;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;51;5;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;23;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;38;13;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;27;5;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;69;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;74;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;20;2;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;22;2;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;23;3;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;66;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;26;3;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;29;3;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;28;3;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;34;1;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;30;2;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;32;2;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;22;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;37;7;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;25;2;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;54;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;13;3;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;127141;1;-9;30;1;30;1;-9;10000;1;31;2;Platichthys flesus
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;14;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;12;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;65;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;8;3;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;55;3;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;56;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;58;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;60;4;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;53;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;62;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;64;1;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;7;1976;W;126436;1;-9;356;1;356;1;-9;300000;1;11;2;Gadus morhua
HL;1;LAT;8;LBT;-9;-9;T;1;8;1976;W;126436;4;-9;272;1;-9;1;-9;100000;-9;-9;-9;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;39;2;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;31;7;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;32;14;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;33;9;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;34;2;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;35;10;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;36;3;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;30;11;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;38;3;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;43;2;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;40;2;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;41;3;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;42;2;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;45;1;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;127141;4;-9;24;1;-9;1;-9;4000;-9;-9;-9;Platichthys flesus
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;37;3;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;12;4;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;29;11;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;48;2;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;9;1;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;11;7;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;13;6;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;14;6;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;15;5;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;16;3;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;25;1;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;26;3;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;27;7;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;28;10;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;2;1976;W;126436;1;-9;144;1;144;1;-9;35000;1;10;4;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;18;3.4;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;19;3.4;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;17;5.1;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;21;3.4;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;11;3.4;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;24;8.6;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;20;1.7;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;16;5.1;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;15;8.6;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;12;15.4;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;127141;4;-9;21;1;-9;1;-9;3400;-9;-9;-9;Platichthys flesus
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;25;5.1;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;35;6.8;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;13;10.3;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;53;1.7;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;51;1.7;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;43;3.4;Gadus morhua
HL;2;LAT;4576;LBT;-9;-9;-9;4;3;1976;W;126436;1;-9;214;1;125;1;-9;51400;1;41;3.4;Gadus morhua
