Record_type;Quarter;Country;Ship;Gear;SweepLngt;GearExp;DoorType;StNo;HaulNo;Year;Month;Day;TimeShot;Stratum;HaulDur;DayNight;ShootLat;ShootLong;HaulLat;HaulLong;StatRec;Depth;HaulVal;HydroStNo;StdSpecRecCode;BycSpecRecCode;DataType;Netopening;Rigging;Tickler;Distance;Warplngt;Warpdia;WarpDen;DoorSurface;DoorWgt;DoorSpread;WingSpread;Buoyancy;KiteDim;WgtGroundRope;TowDir;GroundSpeed;SpeedWater;SurCurDir;SurCurSpeed;BotCurDir;BotCurSpeed;WindDir;WindSpeed;SwellDir;SwellHeight;SurTemp;BotTemp;SurSal;BotSal;ThermoCline;ThClineDepth
HH;4;LAT;4576;LBT;-9;-9;-9;12;18;1976;12;22;750;-9;30;D;57.2;20.65;57.2333;20.65;43H0;100;V;-9;1;1;C;-9;-9;-9;-9;450;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;90;2;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;19;1976;12;22;935;-9;35;D;57.25;20.6833;57.2167;20.6667;43H0;90;V;-9;1;1;C;-9;-9;-9;-9;350;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;90;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;20;1976;12;22;1040;-9;30;D;57.2167;20.6667;57.25;20.6833;43H0;90;V;-9;1;1;C;-9;-9;-9;-9;400;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;21;1976;12;22;1332;-9;30;D;57.1;20.7833;56.9667;20.8;43H0;46;V;-9;1;1;C;-9;-9;-9;-9;300;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;135;4;-9;1;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;22;1976;12;23;800;-9;30;D;56.7;20.7833;56.6833;20.7667;42H0;40;V;-9;1;1;C;-9;-9;-9;-9;275;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;23;1976;12;23;900;-9;30;D;56.6667;20.7167;56.65;20.6667;42H0;45;V;-9;1;1;C;-9;-9;-9;-9;325;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;270;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;24;1976;12;23;1030;-9;40;D;56.65;20.7;56.6333;20.65;42H0;52;V;-9;1;1;C;-9;-9;-9;-9;300;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.4;-9;-9;-9;-9;-9;315;4;-9;1.6;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;25;1976;12;23;1145;-9;60;D;56.65;20.5667;56.6333;20.5667;42H0;57;V;-9;1;1;C;-9;-9;-9;-9;350;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.2;-9;-9;-9;-9;-9;315;5;-9;1;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;26;1976;12;23;1315;-9;60;D;56.6;20.6;56.6333;20.6;42H0;70;V;-9;1;1;C;-9;-9;-9;-9;350;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.2;-9;-9;-9;-9;-9;315;5;-9;1;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;27;1976;12;24;905;-9;45;D;55.6;20.7;55.6333;20.6667;40H0;48;V;-9;1;1;C;-9;-9;-9;-9;300;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;28;1976;12;24;1115;-9;60;D;55.65;20.55;55.6;20.5167;40H0;65;V;-9;1;1;C;-9;-9;-9;-9;350;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.2;-9;-9;-9;-9;-9;-9;-9;-9;0;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;29;1976;12;24;1315;-9;60;D;55.6333;20.4333;55.6;20.3333;40H0;70;V;-9;1;1;C;-9;-9;-9;-9;350;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;270;6;-9;1.6;-9;-9;-9;-9;-9;-9
HH;4;LAT;4576;LBT;-9;-9;-9;12;30;1976;12;24;1455;-9;30;D;55.55;20.1667;55.5833;20.2667;40H0;67;V;-9;1;1;C;-9;-9;-9;-9;350;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;293;6;-9;2.7;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;1;1976;6;10;1030;-9;60;D;54.6833;15.6667;54.65;15.75;38G5;70;V;-9;1;1;C;-9;-9;-9;-9;300;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.4;-9;-9;-9;-9;-9;135;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;2;1976;6;11;1010;-9;30;D;54.8833;16;-9;-9;38G6;73;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.4;-9;-9;-9;-9;-9;0;0;-9;0;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;3;1976;6;13;930;-9;45;D;55.5;18.5;55.5;18.5;40G8;90;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.3;-9;-9;-9;-9;-9;180;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;4;1976;6;13;1435;-9;20;D;55.3833;18.9;-9;-9;39G8;90;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.3;-9;-9;-9;-9;-9;248;4;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;5;1976;6;14;340;-9;40;D;54.5667;19.7667;54.5333;19.7333;38G9;12;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.3;-9;-9;-9;-9;-9;338;4;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;6;1976;6;14;500;-9;30;D;54.5333;19.7333;54.5667;19.75;38G9;12;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.3;-9;-9;-9;-9;-9;23;4;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;7;1976;6;14;1200;-9;60;D;55.0333;19.3333;55.0333;19.4667;39G9;105;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.4;-9;-9;-9;-9;-9;360;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;8;1976;6;21;1115;-9;60;D;57.05;20.4833;-9;-9;43H0;100;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.4;-9;-9;-9;-9;-9;225;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;9;1976;6;22;230;-9;45;D;57.75;22.6167;57.8;22.65;44H2;20;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.3;-9;-9;-9;-9;-9;270;6;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;4576;LBT;-9;-9;-9;6;10;1976;6;22;425;-9;50;D;57.65;22.05;57.65;22.1167;44H2;16;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.4;-9;-9;-9;-9;-9;225;2;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;1;1978;6;9;700;-9;60;D;57.9167;21.05;57.8667;21.1333;44H1;86;V;-9;1;1;C;-9;-9;-9;-9;300;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;2;1978;6;9;1215;-9;30;D;57.8833;21.45;57.9333;21.4333;44H1;59;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.1;-9;-9;-9;-9;-9;225;5;-9;1;12.9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;3;1978;6;10;720;-9;30;D;57.0167;20.4167;57.0833;20.4333;43H0;102;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;6;-9;1.6;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;4;1978;6;10;1035;-9;60;D;57.0667;20.3333;57.1;20.45;43H0;120;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;6;-9;1.6;12.5;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;5;1978;6;10;1430;-9;30;D;57.2833;21.1;57.25;21.1167;43H1;66;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;6;-9;2.7;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;6;1978;6;11;705;-9;60;D;56.65;19.6333;56.75;19.8;42G9;161;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;5;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;7;1978;6;11;1345;-9;60;D;56.7667;20.3;56.7833;20.3167;42H0;106;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;4;-9;1;11.1;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;8;1978;6;12;630;-9;30;D;56.6333;20.7;56.6667;20.75;42H0;47;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;9;1978;6;12;835;-9;15;D;56.6333;20.5833;56.6333;20.6667;42H0;62;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;225;4;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;10;1978;6;12;1240;-9;30;D;56.4167;20.0167;56.4333;20.0833;41H0;85;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;248;4;-9;1;11.1;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;11;1978;6;13;740;-9;30;D;55.55;19.1333;55.5833;19.1333;40G9;97;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;315;2;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;12;1978;6;13;1442;-9;60;D;55.55;20.0667;55.5667;20.0667;40H0;76;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;315;4;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;13;1978;6;14;630;-9;30;D;55.6667;20.55;55.6;20.6;40H0;56;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;315;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;14;1978;6;14;1220;-9;30;D;55.1;20.0333;55.0667;19.9667;39H0;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;360;4;-9;1;15;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;15;1978;6;14;1430;-9;30;D;55.0167;19.7167;55.0333;19.7333;39G9;75;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;360;4;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;16;1978;6;15;250;-9;40;D;54.5667;19.7667;54.5333;19.7167;38G9;12;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;315;4;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;17;1978;6;15;740;-9;30;D;55.0667;19.5833;55.0167;19.5833;39G9;92;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;315;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;18;1978;6;15;920;-9;45;D;54.95;19.4833;55.0333;19.4833;38G9;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;315;3;-9;0.5;13.3;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;19;1978;6;15;1100;-9;60;D;55.0333;19.35;55.8;19.35;39G9;110;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;315;3;-9;0.5;13.1;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;20;1978;6;16;730;-9;30;D;55.25;19.65;55.3167;19.5833;39G9;97;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;360;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;21;1978;6;16;920;-9;40;D;55.3;19.7833;55.3667;19.7333;39G9;97;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;360;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;22;1978;6;17;610;-9;35;D;55.15;19.6;55.2;19.6833;39G9;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;315;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;23;1978;6;17;740;-9;35;D;55.1833;19.6833;55.15;19.5667;39G9;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;315;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;24;1978;6;17;1215;-9;30;D;55.6333;19.5333;55.5833;19.5333;40G9;79;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;360;6;-9;2.7;12.5;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;25;1978;6;17;1335;-9;30;D;55.6;19.55;55.6;19.5667;40G9;82;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;360;6;-9;2.7;12.5;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;26;1978;6;18;630;-9;20;D;55.8;19.7;55.75;19.65;40G9;67;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;360;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;27;1978;6;18;1145;-9;40;D;55.6833;19.7333;55.6167;19.75;40G9;81;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;360;4;-9;0.5;13;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;28;1978;6;18;1417;-9;33;D;55.8333;19.85;55.85;19.8667;40G9;62;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;360;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;29;1978;6;19;715;-9;35;D;57.3833;20.9333;57.4;21.0833;43H0;65;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;225;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;30;1978;6;19;1530;-9;60;D;57.35;20.5667;57.35;20.5167;43H0;120;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;225;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LPT;-9;-9;-9;6;31;1978;6;20;745;-9;35;D;58.45;20.6167;58.45;20.4667;45H0;120;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;180;3;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;32;1978;6;22;425;-9;35;D;57.7167;22.4;57.75;22.4667;44H2;10;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;-9;0;-9;0;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;1;1978;12;21;705;-9;60;D;58.0167;20.9667;57.9;21.0167;45H0;90;V;-9;1;1;C;-9;-9;-9;-9;285;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;45;3;-9;0.1;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;2;1978;12;21;945;-9;40;D;58.0333;21.2333;58;21.2333;45H1;70;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;90;3;-9;0.1;5.6;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;3;1978;12;21;1215;-9;45;D;57.95;21.65;57.9167;21.6;44H1;48;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;68;3;-9;0.1;5.2;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;4;1978;12;21;1420;-9;40;D;57.7833;21.3667;57.75;21.3333;44H1;70;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;45;3;-9;0.1;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;5;1978;12;22;735;-9;30;D;57.5;21.3167;-9;-9;44H1;42;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;180;4;-9;0.5;6;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;6;1978;12;22;900;-9;65;D;57.5;21.2333;57.4167;21.2;44H1;75;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;180;4;-9;1;6;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;7;1978;12;22;1100;-9;60;D;57.4;21.25;57.3333;21.2167;43H1;62;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;180;4;-9;1;5.8;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;8;1978;12;22;1310;-9;60;D;57.2833;21;57.3333;21.0167;43H1;65;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;180;4;-9;1;6.2;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;9;1978;12;23;650;-9;60;D;57.2667;20.5833;57.2;20.6;43H0;105;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;180;1;-9;0.1;5.5;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;10;1978;12;23;855;-9;65;D;57.1;20.5167;57.0333;20.5833;43H0;90;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;135;1;-9;0.1;5;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;11;1978;12;23;1130;-9;60;D;56.9333;20.85;56.8833;20.8667;42H0;50;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;225;2;-9;0.1;5.2;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;12;1978;12;23;1330;-9;60;D;56.8833;20.7;-9;-9;42H0;54;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;225;2;-9;0.1;5.2;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;13;1978;12;24;730;-9;65;D;55.2333;19.6667;55.2833;19.7;39G9;95;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;45;4;-9;0.5;7;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;14;1978;12;24;940;-9;80;D;55.3833;19.9333;55.4667;19.95;39G9;82;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;90;4;-9;1;7;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;15;1978;12;24;1145;-9;60;D;55.4667;20.15;55.5167;20.2;39H0;72;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;90;3;-9;1;6.1;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;16;1978;12;24;1330;-9;60;D;55.6;20.3667;55.6667;20.4667;40H0;61;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;90;4;-9;1;6.1;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;17;1978;12;25;735;-9;60;D;55.6167;20.5333;55.7;20.5333;40H0;53;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;135;5;-9;1.6;6;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;18;1978;12;25;945;-9;75;D;55.7667;20.6667;55.8333;20.6167;40H0;44;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;135;4;-9;1;6;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;19;1978;12;26;905;-9;60;D;56.4;20.05;56.4667;20.1167;41H0;87;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;-9;0;-9;0.1;5.5;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;20;1978;12;26;1130;-9;40;D;56.4333;20.2333;56.4667;20.3;41H0;71;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;45;3;-9;0.5;4.9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;12;21;1978;12;26;1310;-9;60;D;56.5833;20.5167;56.6333;20.5667;42H0;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;45;3;-9;0.5;4.9;-9;-9;-9;-9;-9
HH;1;LAT;4576;LBT;-9;-9;-9;1;11;1978;1;28;745;-9;20;D;57.2833;20.9667;-9;-9;43H0;65;I;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;135;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;4576;LBT;-9;-9;-9;1;12;1978;1;28;900;-9;30;D;57.2833;20.9667;57.2833;21.0167;43H0;68;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;135;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;4576;LBT;-9;-9;-9;1;13;1978;1;28;1350;-9;30;D;57.2;20.5833;57.2;20.5667;43H0;102;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3.2;-9;-9;-9;-9;-9;135;5;-9;1.6;-9;-9;-9;-9;-9;-9
